order_item_id,order_id,line_number,sku,quantity,unit_price,discount_amount,tax_amount,extended_amount,item_status
ITEM0009629,ORD005920,3,SKU0220,3,57.5,0.0,14.25,186.75,fulfilled
ITEM0009630,ORD005920,4,SKU0206,3,72.9,0.0,15.48,234.18,fulfilled
ITEM0009631,ORD005921,1,SKU0072,1,2022.13,202.21,160.8,1980.72,fulfilled
ITEM0009632,ORD005922,1,SKU0059,1,337.06,33.71,26.91,330.26,fulfilled
ITEM0009633,ORD005923,1,SKU0211,1,157.49,0.0,14.73,172.22,fulfilled
ITEM0009634,ORD005924,1,SKU0015,1,514.21,0.0,47.23,561.44,fulfilled
ITEM0009635,ORD005924,2,SKU0058,3,173.55,0.0,38.92,559.57,fulfilled
ITEM0009636,ORD005924,3,SKU0141,1,396.9,19.84,27.76,404.82,fulfilled
ITEM0009637,ORD005924,4,SKU0172,2,34.46,3.45,6.79,72.26,fulfilled
ITEM0009638,ORD005925,1,SKU0030,1,1932.99,0.0,192.05,2125.04,fulfilled
ITEM0009639,ORD005925,2,SKU0111,1,1255.41,62.77,115.31,1307.95,fulfilled
ITEM0009640,ORD005925,3,SKU0038,3,96.38,23.13,19.56,285.57,fulfilled
ITEM0009641,ORD005925,4,SKU0016,1,1276.5,102.12,118.4,1292.78,fulfilled
ITEM0009642,ORD005926,1,SKU0048,5,104.81,0.0,46.72,570.77,fulfilled
ITEM0009643,ORD005927,1,SKU0217,2,32.91,6.58,5.56,64.8,fulfilled
ITEM0009644,ORD005928,1,SKU0177,2,88.1,8.81,16.32,183.71,fulfilled
ITEM0009645,ORD005928,2,SKU0125,1,524.49,0.0,45.74,570.23,fulfilled
ITEM0009646,ORD005929,1,SKU0138,1,1203.18,0.0,86.75,1289.93,fulfilled
ITEM0009647,ORD005930,1,SKU0041,1,1204.06,0.0,103.82,1307.88,fulfilled
ITEM0009648,ORD005930,2,SKU0071,3,224.82,53.96,57.22,677.72,fulfilled
ITEM0009649,ORD005930,3,SKU0004,1,75.75,0.0,6.01,81.76,fulfilled
ITEM0009650,ORD005931,1,SKU0140,2,113.09,0.0,19.27,245.45,fulfilled
ITEM0009651,ORD005932,1,SKU0157,1,447.84,0.0,36.09,483.93,fulfilled
ITEM0009652,ORD005933,1,SKU0118,1,314.04,31.4,26.66,309.3,fulfilled
ITEM0009653,ORD005934,1,SKU0088,1,971.31,0.0,75.7,1047.01,fulfilled
ITEM0009654,ORD005935,1,SKU0131,2,52.88,5.29,8.57,109.04,fulfilled
ITEM0009655,ORD005936,1,SKU0184,2,201.25,32.2,38.85,409.15,fulfilled
ITEM0009656,ORD005936,2,SKU0099,2,24.76,0.0,4.24,53.76,fulfilled
ITEM0009657,ORD005937,1,SKU0153,1,2113.19,105.66,190.13,2197.66,fulfilled
ITEM0009658,ORD005938,1,SKU0009,2,162.32,0.0,31.26,355.9,fulfilled
ITEM0009659,ORD005939,1,SKU0083,1,142.4,7.12,10.37,145.65,fulfilled
ITEM0009660,ORD005939,2,SKU0144,2,180.55,0.0,34.17,395.27,fulfilled
ITEM0009661,ORD005939,3,SKU0027,1,178.09,0.0,16.69,194.78,fulfilled
ITEM0009662,ORD005940,1,SKU0004,5,72.26,0.0,30.41,391.71,fulfilled
ITEM0009663,ORD005941,1,SKU0029,1,1422.85,113.83,134.46,1443.48,fulfilled
ITEM0009664,ORD005942,1,SKU0181,1,108.11,0.0,7.8,115.91,fulfilled
ITEM0009665,ORD005942,2,SKU0187,2,302.17,48.35,44.88,600.87,fulfilled
ITEM0009666,ORD005943,1,SKU0069,1,208.46,0.0,21.34,229.8,fulfilled
ITEM0009667,ORD005944,1,SKU0157,1,507.19,50.72,45.66,502.13,fulfilled
ITEM0009668,ORD005945,1,SKU0088,1,944.99,0.0,73.16,1018.15,fulfilled
ITEM0009669,ORD005946,1,SKU0154,2,77.74,15.55,13.87,153.8,fulfilled
ITEM0009670,ORD005947,1,SKU0162,2,55.23,5.52,7.74,112.68,fulfilled
ITEM0009671,ORD005948,1,SKU0097,2,135.67,13.57,25.75,283.52,fulfilled
ITEM0009672,ORD005949,1,SKU0085,1,87.65,8.77,6.86,85.74,fulfilled
ITEM0009673,ORD005950,1,SKU0023,1,653.08,32.65,49.11,669.54,fulfilled
ITEM0009674,ORD005951,1,SKU0194,2,124.26,0.0,23.55,272.07,fulfilled
ITEM0009675,ORD005952,1,SKU0220,2,60.99,12.2,8.47,118.25,fulfilled
ITEM0009676,ORD005953,1,SKU0033,2,13.72,0.0,2.14,29.58,fulfilled
ITEM0009677,ORD005953,2,SKU0174,2,117.57,0.0,19.51,254.65,fulfilled
ITEM0009678,ORD005953,3,SKU0083,2,125.73,25.15,22.03,248.34,fulfilled
ITEM0009679,ORD005953,4,SKU0185,2,83.73,0.0,13.68,181.14,fulfilled
ITEM0009680,ORD005954,1,SKU0043,1,975.64,97.56,73.8,951.88,fulfilled
ITEM0009681,ORD005955,1,SKU0044,1,505.25,0.0,37.46,542.71,fulfilled
ITEM0009682,ORD005955,2,SKU0187,2,268.13,0.0,47.42,583.68,fulfilled
ITEM0009683,ORD005956,1,SKU0181,2,114.84,18.37,16.35,227.66,fulfilled
ITEM0009684,ORD005957,1,SKU0122,1,26.0,1.3,2.2,26.9,backordered
ITEM0009685,ORD005958,1,SKU0027,1,163.66,0.0,13.99,177.65,fulfilled
ITEM0009686,ORD005958,2,SKU0011,1,100.28,5.01,8.87,104.14,fulfilled
ITEM0009687,ORD005959,1,SKU0010,4,96.77,0.0,28.43,415.51,fulfilled
ITEM0009688,ORD005960,1,SKU0062,1,1897.06,0.0,138.95,2036.01,fulfilled
ITEM0009689,ORD005961,1,SKU0194,2,117.29,11.73,18.07,240.92,fulfilled
ITEM0009690,ORD005962,1,SKU0076,2,37.53,0.0,5.38,80.44,fulfilled
ITEM0009691,ORD005963,1,SKU0097,2,126.95,0.0,20.9,274.8,fulfilled
ITEM0009692,ORD005964,1,SKU0006,1,40.16,0.0,3.16,43.32,fulfilled
ITEM0009693,ORD005964,2,SKU0106,1,128.63,10.29,10.35,128.69,fulfilled
ITEM0009694,ORD005964,3,SKU0128,1,667.52,0.0,48.77,716.29,fulfilled
ITEM0009695,ORD005964,4,SKU0134,2,69.67,6.97,13.05,145.42,fulfilled
ITEM0009696,ORD005965,1,SKU0214,2,45.7,9.14,8.37,90.63,fulfilled
ITEM0009697,ORD005966,1,SKU0148,3,145.26,0.0,31.11,466.89,fulfilled
ITEM0009698,ORD005967,1,SKU0153,1,2001.24,100.06,190.63,2091.81,fulfilled
ITEM0009699,ORD005967,2,SKU0196,1,421.1,33.69,35.67,423.08,fulfilled
ITEM0009700,ORD005967,3,SKU0110,1,54.11,0.0,3.98,58.09,fulfilled
ITEM0009701,ORD005968,1,SKU0140,2,125.76,12.58,20.75,259.69,fulfilled
ITEM0009702,ORD005969,1,SKU0154,2,84.62,13.54,12.81,168.51,fulfilled
ITEM0009703,ORD005970,1,SKU0137,1,1926.38,0.0,189.23,2115.61,fulfilled
ITEM0009704,ORD005971,1,SKU0015,1,537.9,0.0,41.29,579.19,fulfilled
ITEM0009705,ORD005972,1,SKU0150,1,100.54,0.0,7.63,108.17,fulfilled
ITEM0009706,ORD005973,1,SKU0041,1,1166.88,93.35,93.05,1166.58,fulfilled
ITEM0009707,ORD005973,2,SKU0128,1,753.82,37.69,56.93,773.06,fulfilled
ITEM0009708,ORD005974,1,SKU0131,2,54.1,8.66,7.86,107.4,fulfilled
ITEM0009709,ORD005975,1,SKU0133,2,27.21,4.35,4.36,54.43,fulfilled
ITEM0009710,ORD005976,1,SKU0069,1,214.85,21.48,16.82,210.19,fulfilled
ITEM0009711,ORD005977,1,SKU0154,2,79.21,0.0,13.57,171.99,fulfilled
ITEM0009712,ORD005978,1,SKU0186,1,625.42,0.0,57.7,683.12,fulfilled
ITEM0009713,ORD005979,1,SKU0108,1,1821.26,91.06,151.37,1881.57,fulfilled
ITEM0009714,ORD005980,1,SKU0120,1,1526.04,0.0,135.19,1661.23,fulfilled
ITEM0009715,ORD005981,1,SKU0090,1,1505.0,0.0,154.65,1659.65,fulfilled
ITEM0009716,ORD005982,1,SKU0141,1,397.67,39.77,31.47,389.37,fulfilled
ITEM0009717,ORD005982,2,SKU0037,1,1564.63,0.0,153.18,1717.81,fulfilled
ITEM0009718,ORD005983,1,SKU0146,1,1092.04,0.0,88.83,1180.87,fulfilled
ITEM0009719,ORD005984,1,SKU0036,3,139.96,0.0,31.65,451.53,fulfilled
ITEM0009720,ORD005984,2,SKU0155,3,118.03,0.0,28.38,382.47,fulfilled
ITEM0009721,ORD005985,1,SKU0108,1,1722.86,172.29,122.39,1672.96,fulfilled
ITEM0009722,ORD005986,1,SKU0011,2,118.53,23.71,15.57,228.92,fulfilled
ITEM0009723,ORD005986,2,SKU0065,1,149.38,0.0,11.69,161.07,fulfilled
ITEM0009724,ORD005987,1,SKU0191,1,2227.12,222.71,202.26,2206.67,fulfilled
ITEM0009725,ORD005988,1,SKU0105,1,320.69,25.66,30.5,325.53,fulfilled
ITEM0009726,ORD005989,1,SKU0181,3,117.68,28.24,28.49,353.29,fulfilled
ITEM0009727,ORD005990,1,SKU0061,1,397.23,0.0,40.28,437.51,fulfilled
ITEM0009728,ORD005990,2,SKU0110,2,48.8,7.81,6.31,96.1,fulfilled
ITEM0009729,ORD005990,3,SKU0015,1,552.79,0.0,43.35,596.14,fulfilled
ITEM0009730,ORD005990,4,SKU0093,1,457.46,0.0,35.31,492.77,fulfilled
ITEM0009731,ORD005991,1,SKU0061,1,399.41,0.0,31.31,430.72,fulfilled
ITEM0009732,ORD005991,2,SKU0026,3,103.19,30.96,27.94,306.55,fulfilled
ITEM0009733,ORD005991,3,SKU0215,3,55.13,16.54,14.63,163.48,fulfilled
ITEM0009734,ORD005992,1,SKU0023,1,664.07,33.2,63.86,694.73,fulfilled
ITEM0009735,ORD005993,1,SKU0219,1,17.46,0.87,1.32,17.91,fulfilled
ITEM0009736,ORD005994,1,SKU0120,1,1308.65,104.69,114.92,1318.88,fulfilled
ITEM0009737,ORD005995,1,SKU0011,2,103.55,0.0,16.43,223.53,fulfilled
ITEM0009738,ORD005995,2,SKU0046,2,125.55,20.09,21.26,252.27,fulfilled
ITEM0009739,ORD005996,1,SKU0111,1,1386.08,0.0,115.97,1502.05,fulfilled
ITEM0009740,ORD005996,2,SKU0162,3,55.95,0.0,16.77,184.62,fulfilled
ITEM0009741,ORD005996,3,SKU0003,2,120.55,24.11,22.31,239.3,fulfilled
ITEM0009742,ORD005997,1,SKU0063,3,245.04,58.81,69.43,745.74,fulfilled
ITEM0009743,ORD005998,1,SKU0025,3,150.45,0.0,36.23,487.58,fulfilled
ITEM0009744,ORD005999,1,SKU0182,1,252.65,0.0,19.64,272.29,fulfilled
ITEM0009745,ORD005999,2,SKU0077,1,773.63,0.0,74.11,847.74,fulfilled
ITEM0009746,ORD006000,1,SKU0055,3,162.8,39.07,34.9,484.23,fulfilled
ITEM0009747,ORD006000,2,SKU0138,1,1340.27,67.01,107.46,1380.72,fulfilled
ITEM0009748,ORD006000,3,SKU0032,2,152.29,24.37,25.82,306.03,fulfilled
ITEM0009749,ORD006001,1,SKU0190,2,195.31,0.0,33.84,424.46,fulfilled
ITEM0009750,ORD006002,1,SKU0140,1,114.87,5.74,8.57,117.7,fulfilled
ITEM0009751,ORD006002,2,SKU0010,3,94.34,0.0,25.39,308.41,fulfilled
ITEM0009752,ORD006002,3,SKU0035,1,454.23,0.0,43.59,497.82,fulfilled
ITEM0009753,ORD006003,1,SKU0164,1,34.28,0.0,2.42,36.7,fulfilled
ITEM0009754,ORD006004,1,SKU0185,2,72.75,11.64,11.33,145.19,fulfilled
ITEM0009755,ORD006005,1,SKU0022,2,34.64,6.93,5.24,67.59,fulfilled
ITEM0009756,ORD006006,1,SKU0050,1,184.77,14.78,14.62,184.61,fulfilled
ITEM0009757,ORD006007,1,SKU0080,3,33.96,5.09,8.83,105.62,fulfilled
ITEM0009758,ORD006008,1,SKU0210,3,135.64,0.0,32.39,439.31,fulfilled
ITEM0009759,ORD006009,1,SKU0081,2,91.54,9.15,14.81,188.74,fulfilled
ITEM0009760,ORD006010,1,SKU0213,3,33.0,0.0,7.33,106.33,fulfilled
ITEM0009761,ORD006011,1,SKU0043,1,1022.51,0.0,95.27,1117.78,fulfilled
ITEM0009762,ORD006012,1,SKU0133,2,29.0,5.8,5.05,57.25,fulfilled
ITEM0009763,ORD006012,2,SKU0179,1,1277.84,102.23,97.6,1273.21,fulfilled
ITEM0009764,ORD006013,1,SKU0111,1,1267.37,0.0,94.56,1361.93,fulfilled
ITEM0009765,ORD006013,2,SKU0086,1,89.47,0.0,7.32,96.79,fulfilled
ITEM0009766,ORD006014,1,SKU0146,1,1204.56,0.0,125.72,1330.28,fulfilled
ITEM0009767,ORD006015,1,SKU0083,3,135.44,32.51,35.7,409.51,fulfilled
ITEM0009768,ORD006016,1,SKU0024,1,325.85,0.0,25.17,351.02,fulfilled
ITEM0009769,ORD006017,1,SKU0085,1,86.73,0.0,6.61,93.34,fulfilled
ITEM0009770,ORD006018,1,SKU0182,1,223.4,0.0,17.16,240.56,fulfilled
ITEM0009771,ORD006018,2,SKU0132,1,1490.08,0.0,151.48,1641.56,fulfilled
ITEM0009772,ORD006018,3,SKU0116,2,36.22,5.8,5.28,71.92,fulfilled
ITEM0009773,ORD006019,1,SKU0031,1,1728.47,0.0,153.55,1882.02,fulfilled
ITEM0009774,ORD006019,2,SKU0022,2,31.76,0.0,4.88,68.4,fulfilled
ITEM0009775,ORD006019,3,SKU0187,2,264.67,26.47,45.22,548.09,fulfilled
ITEM0009776,ORD006020,1,SKU0005,3,133.3,20.0,34.25,414.15,fulfilled
ITEM0009777,ORD006021,1,SKU0029,1,1522.53,0.0,147.8,1670.33,fulfilled
ITEM0009778,ORD006022,1,SKU0081,2,93.11,14.9,16.43,187.75,fulfilled
ITEM0009779,ORD006022,2,SKU0028,1,106.31,8.5,8.4,106.21,fulfilled
ITEM0009780,ORD006022,3,SKU0042,1,35.66,0.0,3.08,38.74,fulfilled
ITEM0009781,ORD006023,1,SKU0116,1,44.28,3.54,2.96,43.7,fulfilled
ITEM0009782,ORD006023,2,SKU0062,1,2121.86,106.09,155.38,2171.15,fulfilled
ITEM0009783,ORD006024,1,SKU0028,3,105.42,31.63,29.63,314.26,fulfilled
ITEM0009784,ORD006024,2,SKU0114,3,159.21,23.88,40.69,494.44,fulfilled
ITEM0009785,ORD006025,1,SKU0183,2,271.69,27.17,44.64,560.85,fulfilled
ITEM0009786,ORD006026,1,SKU0120,1,1379.48,0.0,116.92,1496.4,fulfilled
ITEM0009787,ORD006027,1,SKU0078,1,306.34,0.0,29.44,335.78,fulfilled
ITEM0009788,ORD006028,1,SKU0159,1,141.04,0.0,14.46,155.5,fulfilled
ITEM0009789,ORD006028,2,SKU0209,1,1794.94,0.0,130.54,1925.48,fulfilled
ITEM0009790,ORD006029,1,SKU0075,1,136.02,0.0,10.8,146.82,fulfilled
ITEM0009791,ORD006030,1,SKU0030,1,1960.07,0.0,204.07,2164.14,fulfilled
ITEM0009792,ORD006030,2,SKU0074,1,737.54,0.0,61.4,798.94,fulfilled
ITEM0009793,ORD006030,3,SKU0170,1,250.72,0.0,20.92,271.64,fulfilled
ITEM0009794,ORD006030,4,SKU0055,2,157.88,0.0,28.8,344.56,fulfilled
ITEM0009795,ORD006031,1,SKU0162,1,59.57,5.96,3.77,57.38,fulfilled
ITEM0009796,ORD006032,1,SKU0006,2,32.81,5.25,5.81,66.18,fulfilled
ITEM0009797,ORD006033,1,SKU0158,1,760.05,60.8,61.8,761.05,fulfilled
ITEM0009798,ORD006034,1,SKU0024,1,360.93,0.0,29.46,390.39,fulfilled
ITEM0009799,ORD006034,2,SKU0104,1,1633.67,0.0,164.19,1797.86,fulfilled
ITEM0009800,ORD006035,1,SKU0210,2,123.7,0.0,23.92,271.32,fulfilled
ITEM0009801,ORD006036,1,SKU0055,2,163.74,32.75,25.68,320.41,fulfilled
ITEM0009802,ORD006037,1,SKU0034,1,606.94,0.0,55.69,662.63,fulfilled
ITEM0009803,ORD006038,1,SKU0215,2,55.0,0.0,11.49,121.49,fulfilled
ITEM0009804,ORD006038,2,SKU0062,1,1741.13,174.11,113.15,1680.17,fulfilled
ITEM0009805,ORD006039,1,SKU0043,1,1007.93,0.0,77.18,1085.11,fulfilled
ITEM0009806,ORD006039,2,SKU0036,3,114.9,34.47,27.89,338.12,fulfilled
ITEM0009807,ORD006040,1,SKU0051,1,900.08,0.0,70.53,970.61,fulfilled
ITEM0009808,ORD006040,2,SKU0159,1,145.31,14.53,11.29,142.07,fulfilled
ITEM0009809,ORD006041,1,SKU0097,2,150.0,30.0,26.26,296.26,fulfilled
ITEM0009810,ORD006041,2,SKU0147,1,1870.32,149.63,154.36,1875.05,fulfilled
ITEM0009811,ORD006042,1,SKU0101,1,1061.11,106.11,78.27,1033.27,fulfilled
ITEM0009812,ORD006043,1,SKU0075,1,129.9,12.99,11.68,128.59,fulfilled
ITEM0009813,ORD006043,2,SKU0184,1,219.71,0.0,15.57,235.28,fulfilled
ITEM0009814,ORD006044,1,SKU0126,2,30.42,6.08,5.49,60.25,fulfilled
ITEM0009815,ORD006045,1,SKU0129,1,486.38,0.0,38.77,525.15,fulfilled
ITEM0009816,ORD006046,1,SKU0171,1,560.09,44.81,50.98,566.26,fulfilled
ITEM0009817,ORD006046,2,SKU0118,1,338.36,0.0,26.74,365.1,fulfilled
ITEM0009818,ORD006047,1,SKU0028,3,122.19,29.33,32.86,370.1,fulfilled
ITEM0009819,ORD006048,1,SKU0209,1,1681.07,0.0,165.36,1846.43,fulfilled
ITEM0009820,ORD006049,1,SKU0118,1,336.53,0.0,29.55,366.08,fulfilled
ITEM0009821,ORD006050,1,SKU0190,1,177.14,0.0,14.4,191.54,fulfilled
ITEM0009822,ORD006051,1,SKU0176,2,233.4,0.0,42.62,509.42,fulfilled
ITEM0009823,ORD006051,2,SKU0173,3,43.02,12.91,10.6,126.75,fulfilled
ITEM0009824,ORD006052,1,SKU0071,1,219.13,0.0,20.02,239.15,fulfilled
ITEM0009825,ORD006053,1,SKU0083,1,126.81,10.14,12.2,128.87,fulfilled
ITEM0009826,ORD006053,2,SKU0100,1,2016.21,0.0,160.98,2177.19,fulfilled
ITEM0009827,ORD006053,3,SKU0075,1,149.91,0.0,12.71,162.62,fulfilled
ITEM0009828,ORD006054,1,SKU0176,3,206.13,30.92,51.82,639.29,fulfilled
ITEM0009829,ORD006055,1,SKU0150,3,89.85,0.0,23.8,293.35,fulfilled
ITEM0009830,ORD006055,2,SKU0199,2,81.42,8.14,14.46,169.16,fulfilled
ITEM0009831,ORD006056,1,SKU0192,1,253.77,0.0,23.13,276.9,fulfilled
ITEM0009832,ORD006056,2,SKU0035,1,445.88,0.0,46.13,492.01,fulfilled
ITEM0009833,ORD006057,1,SKU0171,1,505.51,0.0,45.73,551.24,fulfilled
ITEM0009834,ORD006057,2,SKU0004,2,77.58,0.0,14.44,169.6,fulfilled
ITEM0009835,ORD006058,1,SKU0103,1,334.43,0.0,32.31,366.74,fulfilled
ITEM0009836,ORD006059,1,SKU0200,1,397.51,39.75,33.96,391.72,fulfilled
ITEM0009837,ORD006060,1,SKU0118,1,372.46,0.0,28.8,401.26,fulfilled
ITEM0009838,ORD006061,1,SKU0117,1,312.02,0.0,22.92,334.94,fulfilled
ITEM0009839,ORD006062,1,SKU0143,1,1074.66,107.47,68.67,1035.86,fulfilled
ITEM0009840,ORD006063,1,SKU0044,1,489.62,0.0,38.27,527.89,fulfilled
ITEM0009841,ORD006064,1,SKU0035,1,463.17,23.16,42.99,483.0,fulfilled
ITEM0009842,ORD006064,2,SKU0009,2,175.98,0.0,31.12,383.08,fulfilled
ITEM0009843,ORD006065,1,SKU0164,2,36.79,0.0,6.74,80.32,fulfilled
ITEM0009844,ORD006065,2,SKU0179,1,1081.67,0.0,91.38,1173.05,fulfilled
ITEM0009845,ORD006066,1,SKU0165,1,40.82,0.0,3.88,44.7,fulfilled
ITEM0009846,ORD006067,1,SKU0219,2,15.76,0.0,2.94,34.46,fulfilled
ITEM0009847,ORD006068,1,SKU0198,1,438.98,0.0,30.75,469.73,fulfilled
ITEM0009848,ORD006069,1,SKU0190,2,211.19,0.0,30.62,453.0,fulfilled
ITEM0009849,ORD006069,2,SKU0182,2,242.98,48.6,38.49,475.85,fulfilled
ITEM0009850,ORD006070,1,SKU0005,5,138.22,0.0,70.32,761.42,fulfilled
ITEM0009851,ORD006071,1,SKU0176,3,230.55,34.58,59.02,716.09,fulfilled
ITEM0009852,ORD006072,1,SKU0205,1,81.53,0.0,7.19,88.72,fulfilled
ITEM0009853,ORD006073,1,SKU0088,1,954.39,0.0,73.16,1027.55,fulfilled
ITEM0009854,ORD006073,2,SKU0150,1,86.18,6.89,7.0,86.29,fulfilled
ITEM0009855,ORD006074,1,SKU0154,2,87.68,0.0,16.32,191.68,fulfilled
ITEM0009856,ORD006075,1,SKU0120,1,1311.19,0.0,131.91,1443.1,fulfilled
ITEM0009857,ORD006075,2,SKU0009,1,176.16,8.81,14.39,181.74,fulfilled
ITEM0009858,ORD006076,1,SKU0196,1,420.4,42.04,28.74,407.1,fulfilled
ITEM0009859,ORD006076,2,SKU0186,1,644.07,51.53,45.36,637.9,fulfilled
ITEM0009860,ORD006077,1,SKU0191,1,2047.05,204.71,184.78,2027.12,fulfilled
ITEM0009861,ORD006078,1,SKU0031,1,1457.13,0.0,137.85,1594.98,fulfilled
ITEM0009862,ORD006078,2,SKU0097,3,148.28,22.24,36.34,458.94,fulfilled
ITEM0009863,ORD006078,3,SKU0052,1,44.8,2.24,3.13,45.69,fulfilled
ITEM0009864,ORD006079,1,SKU0093,1,372.3,0.0,34.28,406.58,fulfilled
ITEM0009865,ORD006079,2,SKU0100,1,1972.16,98.61,139.72,2013.27,fulfilled
ITEM0009866,ORD006080,1,SKU0066,3,157.49,47.25,39.18,464.4,fulfilled
ITEM0009867,ORD006081,1,SKU0157,1,434.12,0.0,34.92,469.04,fulfilled
ITEM0009868,ORD006081,2,SKU0024,1,336.95,33.7,26.89,330.14,fulfilled
ITEM0009869,ORD006082,1,SKU0149,3,74.26,0.0,22.72,245.5,fulfilled
ITEM0009870,ORD006083,1,SKU0219,4,16.69,5.34,4.48,65.9,fulfilled
ITEM0009871,ORD006083,2,SKU0157,1,531.36,0.0,45.06,576.42,fulfilled
ITEM0009872,ORD006084,1,SKU0112,1,1475.32,147.53,122.09,1449.88,fulfilled
ITEM0009873,ORD006084,2,SKU0098,2,114.99,23.0,18.9,225.88,fulfilled
ITEM0009874,ORD006085,1,SKU0138,1,1112.98,89.04,82.31,1106.25,fulfilled
ITEM0009875,ORD006086,1,SKU0028,2,123.67,19.79,16.4,243.95,fulfilled
ITEM0009876,ORD006086,2,SKU0205,3,82.96,12.44,17.33,253.77,fulfilled
ITEM0009877,ORD006087,1,SKU0125,1,475.35,0.0,38.9,514.25,fulfilled
ITEM0009878,ORD006088,1,SKU0156,1,109.12,0.0,9.22,118.34,fulfilled
ITEM0009879,ORD006089,1,SKU0140,2,118.39,11.84,15.91,240.85,fulfilled
ITEM0009880,ORD006090,1,SKU0103,1,328.91,32.89,22.82,318.84,fulfilled
ITEM0009881,ORD006091,1,SKU0218,1,125.98,12.6,10.29,123.67,fulfilled
ITEM0009882,ORD006091,2,SKU0202,1,1297.14,129.71,116.37,1283.8,fulfilled
ITEM0009883,ORD006091,3,SKU0180,3,81.39,0.0,24.42,268.59,fulfilled
ITEM0009884,ORD006092,1,SKU0201,2,225.69,36.11,31.52,446.79,fulfilled
ITEM0009885,ORD006093,1,SKU0026,1,119.06,9.52,7.9,117.44,fulfilled
ITEM0009886,ORD006094,1,SKU0186,1,646.63,0.0,64.17,710.8,fulfilled
ITEM0009887,ORD006095,1,SKU0042,2,35.98,0.0,5.65,77.61,fulfilled
ITEM0009888,ORD006096,1,SKU0106,1,116.82,0.0,11.95,128.77,fulfilled
ITEM0009889,ORD006097,1,SKU0109,1,1113.13,0.0,108.83,1221.96,fulfilled
ITEM0009890,ORD006097,2,SKU0127,1,147.1,0.0,15.28,162.38,fulfilled
ITEM0009891,ORD006098,1,SKU0185,3,82.82,24.85,17.79,241.4,fulfilled
ITEM0009892,ORD006098,2,SKU0067,1,1499.66,0.0,155.79,1655.45,fulfilled
ITEM0009893,ORD006098,3,SKU0003,1,104.48,8.36,7.63,103.75,fulfilled
ITEM0009894,ORD006099,1,SKU0025,1,146.85,0.0,14.45,161.3,fulfilled
ITEM0009895,ORD006100,1,SKU0126,1,33.13,0.0,2.94,36.07,fulfilled
ITEM0009896,ORD006100,2,SKU0141,1,385.25,30.82,34.18,388.61,fulfilled
ITEM0009897,ORD006101,1,SKU0175,1,1506.67,150.67,135.14,1491.14,fulfilled
ITEM0009898,ORD006101,2,SKU0180,3,82.73,0.0,25.22,273.41,fulfilled
ITEM0009899,ORD006102,1,SKU0106,1,119.65,0.0,10.71,130.36,fulfilled
ITEM0009900,ORD006103,1,SKU0089,1,226.56,0.0,21.62,248.18,fulfilled
ITEM0009901,ORD006103,2,SKU0179,1,1049.14,83.93,90.5,1055.71,fulfilled
ITEM0009902,ORD006104,1,SKU0117,1,349.28,0.0,33.23,382.51,fulfilled
ITEM0009903,ORD006105,1,SKU0155,3,131.09,31.46,25.95,387.76,fulfilled
ITEM0009904,ORD006105,2,SKU0130,2,112.91,11.29,16.74,231.27,fulfilled
ITEM0009905,ORD006105,3,SKU0153,1,2062.85,0.0,154.12,2216.97,fulfilled
ITEM0009906,ORD006105,4,SKU0060,3,43.48,6.52,12.21,136.13,fulfilled
ITEM0009907,ORD006106,1,SKU0098,2,108.41,0.0,17.17,233.99,fulfilled
ITEM0009908,ORD006107,1,SKU0214,2,50.45,0.0,8.36,109.26,fulfilled
ITEM0009909,ORD006108,1,SKU0047,1,1941.97,97.1,186.26,2031.13,fulfilled
ITEM0009910,ORD006109,1,SKU0214,1,50.93,0.0,3.66,54.59,fulfilled
ITEM0009911,ORD006109,2,SKU0168,1,1445.02,0.0,102.69,1547.71,fulfilled
ITEM0009912,ORD006110,1,SKU0192,2,276.02,0.0,55.11,607.15,fulfilled
ITEM0009913,ORD006111,1,SKU0073,1,1921.85,192.19,158.77,1888.43,fulfilled
ITEM0009914,ORD006112,1,SKU0120,1,1267.03,0.0,94.2,1361.23,fulfilled
ITEM0009915,ORD006112,2,SKU0014,2,268.28,0.0,47.53,584.09,fulfilled
ITEM0009916,ORD006112,3,SKU0058,2,174.76,0.0,35.42,384.94,fulfilled
ITEM0009917,ORD006113,1,SKU0138,1,1424.03,0.0,133.6,1557.63,fulfilled
ITEM0009918,ORD006114,1,SKU0215,2,54.35,0.0,7.82,116.52,fulfilled
ITEM0009919,ORD006114,2,SKU0082,1,402.66,0.0,41.6,444.26,fulfilled
ITEM0009920,ORD006114,3,SKU0110,1,50.25,5.03,3.25,48.47,fulfilled
ITEM0009921,ORD006115,1,SKU0104,1,1547.54,0.0,135.95,1683.49,fulfilled
ITEM0009922,ORD006116,1,SKU0095,1,1593.83,127.51,117.67,1583.99,fulfilled
ITEM0009923,ORD006117,1,SKU0154,2,78.93,0.0,12.89,170.75,fulfilled
ITEM0009924,ORD006117,2,SKU0092,1,55.96,2.8,4.63,57.79,fulfilled
ITEM0009925,ORD006117,3,SKU0048,1,101.86,8.15,9.22,102.93,fulfilled
ITEM0009926,ORD006117,4,SKU0021,1,1468.74,146.87,107.4,1429.27,fulfilled
ITEM0009927,ORD006118,1,SKU0145,1,531.57,0.0,49.29,580.86,fulfilled
ITEM0009928,ORD006119,1,SKU0085,3,87.29,0.0,25.86,287.73,fulfilled
